Concept URI,Sprememba
http://data.europa.eu/esco/skill/8e09fe66-2649-4179-81ef-91fefa3ceee8,"  - Staro: assist in children's development of basic personal skills
  + Novo: assist children in developing personal skills"
http://data.europa.eu/esco/skill/59f56593-c5e6-4bfb-974c-c98643453ca1,  - Odstranjeno: attention to detail
http://data.europa.eu/esco/skill/53d89f4e-c819-490d-ad32-fed731f32639,  + Dodano: research locations for offshore farms
http://data.europa.eu/esco/skill/83198c8a-6989-45bb-9886-d41289a6b051,  + Dodano: design 2D pattern for footwear 3D visualisation
http://data.europa.eu/esco/skill/c6da593c-9e26-4d2e-9634-a7fdec044b1d,"  - Staro: perform flue-cured methods for tobacco
  + Novo: flue-cure tobacco"
http://data.europa.eu/esco/skill/39c00771-5f26-4ced-837f-d5ffeae245aa,  - Odstranjeno: learn about customer service
http://data.europa.eu/esco/skill/9fa2392e-45dc-43b0-81d1-7e7014f704b1,  - Odstranjeno: use landscaping service equipment
http://data.europa.eu/esco/skill/a4fe0844-8544-4a0a-a796-c1d3071598e2,  + Dodano: validation of learning acquired through volunteering 
http://data.europa.eu/esco/skill/92f983d4-f7fc-412a-be4f-4b76ceb18505,  - Odstranjeno: hire new personnel
http://data.europa.eu/esco/skill/a7478d09-585e-4fac-9ee0-14755f4afa48,"  - Staro: set up bar area
  + Novo: setup the bar area"
http://data.europa.eu/esco/skill/05aa7c09-46e7-433f-a81b-92841f4551e7,  + Dodano: accept criticism and guidance
http://data.europa.eu/esco/skill/bd446d86-01e5-4e3b-a133-287433c98055,"  - Staro: advise customers on maintaining bread products
  + Novo: advise customers on bread"
http://data.europa.eu/esco/skill/87a708d8-a14d-42ce-8f03-c8a199f999d5,  + Dodano: use clinical reasoning
http://data.europa.eu/esco/skill/9be02d2d-9d45-400b-aa05-1e9aee7bd815,  + Dodano: mini wind power generation
http://data.europa.eu/esco/skill/fd89f784-88dc-4d35-abd7-86aa073cab12,  + Dodano: keep an open mind
http://data.europa.eu/esco/skill/1e2e8415-0a45-466b-ba7b-25c0e72538c1,  + Dodano: perform a feasibility study on district heating and cooling
http://data.europa.eu/esco/skill/2427878e-33c9-4a70-9016-4630484a41ff,  - Odstranjeno: sell cocoons of silk worms
http://data.europa.eu/esco/skill/54fe3a6b-d02e-4455-843b-718a6b5723eb,  - Odstranjeno: propose avenues for exploration to generate the artistic content
http://data.europa.eu/esco/skill/6360a934-cc87-4954-9656-b32db20592e3,  + Dodano: quantitative analysis
http://data.europa.eu/esco/skill/468135b7-5757-48c3-9509-fde0e13ec5be,  + Dodano: manage personal progression
http://data.europa.eu/esco/skill/94193295-26de-42e5-a8e9-2ef7597e59f5,  + Dodano: identify key processes of traceability systems 
http://data.europa.eu/esco/skill/32db65d3-5ef3-43eb-9bf8-752c9cf0b22e,  + Dodano: customise project methodologies
http://data.europa.eu/esco/skill/50431cf0-3b03-40fe-82aa-0b3a55ff7f9b,  + Dodano: genomics
http://data.europa.eu/esco/skill/113d5db5-4fb4-418c-a4e0-2f01a71b26a1,"  - Staro: ensure tableware is ready for use
  + Novo: prepare tableware"
http://data.europa.eu/esco/skill/1f555ca1-5df6-4638-8e1b-81b314f21976,  - Odstranjeno: find your place within the architecture of the production
http://data.europa.eu/esco/skill/7a6b4664-3c3f-45b2-8d45-8daa2d547e58,  - Odstranjeno: cut trees to clear public access
http://data.europa.eu/esco/skill/f3e4337a-201e-4199-b32d-9d58b77527db,  + Dodano: reach out to diverse youth
http://data.europa.eu/esco/skill/094479ed-3581-4953-813a-17e6a324981f,  - Odstranjeno: prepare ground for construction
http://data.europa.eu/esco/skill/a8460be3-f4ba-44a0-a961-0389069a3614,"  - Staro: handle stressful situations
  + Novo: handle stressful situations in the work place"
http://data.europa.eu/esco/skill/0fc0cb61-f44d-4fd0-afd1-18506380b55e,  - Odstranjeno: exert a goal-oriented leadership role towards colleagues
http://data.europa.eu/esco/skill/72d1fa5d-1b7f-48e7-84e3-6e779841ddf1,  + Dodano: demonstrate loyalty
http://data.europa.eu/esco/skill/f85c6fbb-51c9-4b3f-adc9-391df4b2da65,  + Dodano: design geothermal energy systems
http://data.europa.eu/esco/skill/e0e5ef2d-963a-42f5-a5be-177da68ed03a,"  - Staro: manage reptile breeding
  + Novo: breed reptiles"
http://data.europa.eu/esco/skill/f2051206-bdd8-4f6e-a2c7-14af8da25afc,"  - Staro: tend blower
  + Novo: tend asbestos blower"
http://data.europa.eu/esco/skill/fa656035-d990-4b73-bc89-16bb90b4b697,  + Dodano: vessel traffic services
http://data.europa.eu/esco/skill/3e37d714-4d65-416d-a138-46f7e2a98073,  + Dodano: design heat pump installations
http://data.europa.eu/esco/skill/4692f319-49b9-448e-8fa3-fabb75666b56,"  - Staro: roles of supporting team for community arts programme
  + Novo: define roles of supporting team for community arts programme"
http://data.europa.eu/esco/skill/7f321b88-3d16-4e30-8163-5494ca8ce978,  + Dodano: engage others in environment friendly behaviours
http://data.europa.eu/esco/skill/6444575a-b656-4de3-abd3-e89118b36b34,"  - Staro: oversee the use of the land within the park
  + Novo: oversee park land use"
http://data.europa.eu/esco/skill/049bc175-3f03-4311-8e5d-bbac9e4c2e6c,  - Odstranjeno: trim excess materials
http://data.europa.eu/esco/skill/41f2f9bf-1440-49f7-bbb1-2c3c3ea93f76,  + Dodano: analyse blockchain use cases
http://data.europa.eu/esco/skill/f0f93b8b-0ee4-4452-945e-4a2272c0d8dd,  - Odstranjeno: make numerical calculations
http://data.europa.eu/esco/skill/d3b2faa1-e54f-40e0-b641-977a4703aaf8,  + Dodano: write Luxembourgish
http://data.europa.eu/esco/skill/59998878-fa14-458a-9085-06b45e89df1b,  + Dodano: types of heat pumps
http://data.europa.eu/esco/skill/97c1895a-a890-47da-abfc-79dc272add2e,  - Odstranjeno: use online conventions of netiquette
http://data.europa.eu/esco/skill/da930e2f-6047-4616-a598-bba8ecef3039,  + Dodano: manage open publications
http://data.europa.eu/esco/skill/bad0f996-a299-4631-a7d8-104185b2ef22,"  - Staro: perform debates
  + Novo: engage in debates"
http://data.europa.eu/esco/skill/4720fc66-0202-4a4b-bbe8-129d908e5a15,  + Dodano: prevent technical problems with media integration systems
http://data.europa.eu/esco/skill/00abcddb-cbd4-477f-9aa0-9f27b32e312b,  - Odstranjeno: utilise advanced clinical skills
http://data.europa.eu/esco/skill/c34831bc-3243-4493-9e91-ab1f789520a4,"  - Staro: advise on classroom guidance strategies
  + Novo: advise on strategies for special needs students"
http://data.europa.eu/esco/skill/b1e4b6b3-c32e-426f-91a1-41b8adac086c,"  - Staro: secure goods according to work orders
  + Novo: secure goods "
http://data.europa.eu/esco/skill/ba93b71b-c433-4a01-8246-ed2daa85a9a2,  + Dodano: conduct web searches
http://data.europa.eu/esco/skill/0bb3792c-0a17-4e48-a8b3-5603bb12a660,  + Dodano: provide nursing care in community settings 
http://data.europa.eu/esco/skill/9a592731-dd20-4ca4-a7e4-1553a9b58831,"  - Staro: perform repairs for hearing aids
  + Novo: repair hearing aids"
http://data.europa.eu/esco/skill/ff599c4c-f7bc-44fc-b75f-eea4b7178692,  + Dodano: management systems standards
http://data.europa.eu/esco/skill/6e58897f-84ec-4371-a2ff-10691ca0b9c3,"  - Staro: move logs
  + Novo: transfer logs"
http://data.europa.eu/esco/skill/4918ec9a-0204-4935-8b09-b0112370daa8,  + Dodano: establish an Information Security Management System
http://data.europa.eu/esco/skill/9c0f93f7-2592-4d4d-9673-fd640502345f,"  + Dodano: use equipment, tools or technology with precision"
http://data.europa.eu/esco/skill/4cde32b5-fc2f-4257-a8b9-5b15a67ee3e5,  + Dodano: protect the health of others
http://data.europa.eu/esco/skill/626326d5-1cee-4729-9381-3debc87ddac4,  + Dodano: good governance
http://data.europa.eu/esco/skill/bf4d884f-c848-402a-b130-69c266b04164,  + Dodano: apply basic programming skills
http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821,  + Dodano: evaluate environmental impact of personal behaviour
http://data.europa.eu/esco/skill/5b46f572-7ced-4efd-b270-a81a164d521c,  + Dodano: moderate a discussion
http://data.europa.eu/esco/skill/cbeca306-92b8-48b0-82b0-ee6af0fafab6,"  - Staro: keep airport maintenance equipment in suitable condition
  + Novo: preserve airport maintenance equipment"
http://data.europa.eu/esco/skill/254d5358-8e20-450c-9fed-28ceff0479ef,  + Dodano: operate drones in civil engineering
http://data.europa.eu/esco/skill/cc61f9e5-d4fc-470e-8606-1ce865ff8386,  + Dodano: develop professional network with researchers and scientists
http://data.europa.eu/esco/skill/db4f4689-8540-4577-bdfe-acecf2f31ec2,"  - Staro: manage vehicle fleet
  + Novo: manage vehicle inventory"
http://data.europa.eu/esco/skill/e3e95567-666a-42bd-8565-ed3e4d3bb378,"  - Staro: handle art
  + Novo: handle artworks"
http://data.europa.eu/esco/skill/4322b221-7d85-425f-8d56-89ebcc1759cd,  - Odstranjeno: lop trees
http://data.europa.eu/esco/skill/1b94ad6c-c54d-4bdd-858d-81ebef51c5a4,  + Dodano: sustainable footwear materials and components
http://data.europa.eu/esco/skill/f17f94f1-88cb-4815-873a-2a9639f10729,  + Dodano: draft project documentation
http://data.europa.eu/esco/skill/b184750e-9f9e-4ef2-a882-845e6058b605,  - Odstranjeno: make improvements to work activities
http://data.europa.eu/esco/skill/1d0293a1-638f-4e0f-a4c1-4cb59e6e1a22,"  - Staro: prepare promotional materials on nutrition
  + Novo: prepare promotional materials on nutritition"
http://data.europa.eu/esco/skill/ff6ffc8d-433d-4b32-a943-0a948db2820b,  + Dodano: create social alliances
http://data.europa.eu/esco/skill/4d313147-b39d-413f-a5e2-b12d5f0dc9e6,"  - Staro: perform interviews
  + Novo: give interviews to media"
http://data.europa.eu/esco/skill/a7445303-2d79-4dd6-b3a3-f46bd3e2de0d,"  - Staro: provide pet sitting services in owners' homes
  + Novo: provide home pet sitting services "
http://data.europa.eu/esco/skill/0cc02ab5-da14-4fd4-963d-192fe71d3225,  + Dodano: assess integrated domotics systems
http://data.europa.eu/esco/skill/b3365920-f342-4bfc-9bde-db0de855c14c,"  - Staro: design the completion for a well in petroleum production
  + Novo: design well for petroleum production"
http://data.europa.eu/esco/skill/79cc700a-6d2d-4335-b756-a467657d498e,  + Dodano: perform pre-treatment imaging 
http://data.europa.eu/esco/skill/f1f5093b-0b26-4d59-984b-0531c6ccf205,  + Dodano: define evaluation objectives and scope
http://data.europa.eu/esco/skill/25fb676a-cf69-487d-a9c1-273c6f291b6a,  + Dodano: wind energy
http://data.europa.eu/esco/skill/34f1ea25-563b-43fe-865e-ceaa8a91dd54,  - Odstranjeno: slaughter livestock following cultural practices
http://data.europa.eu/esco/skill/c7d328f4-87a7-4091-8eb5-122f471bd954,"  - Staro: ensure cooperation among production, costume department and make-up department
  + Novo: collaborate on costume and make-up for performances"
http://data.europa.eu/esco/skill/cf634aba-bcb7-417a-b38b-d5fad7d9d6ff,  - Odstranjeno: make recommendations for repairs
http://data.europa.eu/esco/skill/ef3b0fe7-236f-4910-994a-5cf8f126cb9d,  + Dodano: types of evaluation 
http://data.europa.eu/esco/skill/8f96b592-24c4-40c3-bb88-189ae3a1e405,"  - Staro: operate moulding of doughs
  + Novo: mould doughs"
http://data.europa.eu/esco/skill/5cbfa47c-5363-46f2-91e7-01909e4f3b15,  + Dodano: manage online volunteers
http://data.europa.eu/esco/skill/4d9a5cf4-8858-4ed4-afb6-9263612cd61e,"  - Staro: contextualise collection
  + Novo: contextualise records collection"
http://data.europa.eu/esco/skill/7e796b51-49d7-4e73-95af-2e7323763f15,  + Dodano: design database in the cloud
http://data.europa.eu/esco/skill/0171653e-c8e9-4c24-bb86-a4b6fe038f25,  + Dodano: adopt ways to foster biodiversity and animal welfare
http://data.europa.eu/esco/skill/0a856d55-23b5-4bdc-ad24-3eb5bc83d81f,  + Dodano: implement route planning in smart mobility services
http://data.europa.eu/esco/skill/3a519990-ae6c-4c8b-a827-2bf96d949940,  + Dodano: manage conservation of natural and cultural heritage 
http://data.europa.eu/esco/skill/33efa504-2f26-424d-b662-cee77e6e9c93,  + Dodano: digital identity management
http://data.europa.eu/esco/skill/b09df20a-51b9-438d-9745-696b02156470,  - Odstranjeno: handle waste
http://data.europa.eu/esco/skill/dfbf38d8-87c9-4e67-925a-e421150aae09,"  - Staro: prevent technical problems with musical instruments
  + Novo: prevent technical problems of musical instruments"
http://data.europa.eu/esco/skill/a9c1a772-8ef6-4dd7-93a4-c6bbf3293688,"  - Staro: Code of Conduct for Responsible Fisheries
  + Novo: code of Conduct for Responsible Fisheries"
http://data.europa.eu/esco/skill/17b84663-a565-4fbc-8285-79b730350fb2,  - Odstranjeno: perform different tobacco leaves curing methods
http://data.europa.eu/esco/skill/5bfdc193-f234-44c3-be1a-c1c85deb1bb8,  - Odstranjeno: plan the work of teams and individuals
http://data.europa.eu/esco/skill/7954861c-86d4-4529-afbb-2c23dab9ac74,"  - Staro: negotiate compromise
  + Novo: negotiate compromises"
http://data.europa.eu/esco/skill/e8af54f8-6073-4a84-bee9-38fc01bb8aeb,  - Odstranjeno: move completed works
http://data.europa.eu/esco/skill/1fc03dc8-0ee0-4876-83ec-86e0bfcb3876,  + Dodano: crowdfunding
http://data.europa.eu/esco/skill/408fcc8e-d4e6-43e7-ab27-b617a1dced98,  - Odstranjeno: analyse business objectives
http://data.europa.eu/esco/skill/12544cfe-f099-4890-b2c6-ab3139f6cd36,  - Odstranjeno: identify the needs of your participants
http://data.europa.eu/esco/skill/63e92f65-e70d-421e-94ac-40f944966161,  + Dodano: promote ethical eating
http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186,"  - Staro: carry out work-related calculations
  + Novo: carry out calculations"
http://data.europa.eu/esco/skill/b0145726-4a26-4cc6-b87b-882b9afb7bd4,  - Odstranjeno: prepare land for turf laying
http://data.europa.eu/esco/skill/e855e93f-654b-495b-aaa9-aaa7998938a1,"  - Staro: manage care of veterinary patients in accommodation
  + Novo: handle veterinary patients"
http://data.europa.eu/esco/skill/0ffdb6ac-03b5-4f1c-bfcc-3d9cb874fdf9,  + Dodano: ethical hacking principles
http://data.europa.eu/esco/skill/bf8d0b0c-c69d-4e17-9b41-57d6ddb7519c,"  - Staro: apply extensive study of beer styles from around the world
  + Novo: apply extensive study of beer styles"
http://data.europa.eu/esco/skill/d38871eb-b988-495e-8fca-345677b597a8,  + Dodano: state estimation
http://data.europa.eu/esco/skill/ed7b7841-4df9-4936-9415-f6067e1f3344,  + Dodano: plan evaluation 
http://data.europa.eu/esco/skill/26baf34d-6721-4bac-b7eb-add0bc566a82,"  - Staro: ensure continuous preparedness for audits
  + Novo: attend to detail in preparation for audits"
http://data.europa.eu/esco/skill/038256f5-7b18-4e6f-8314-2401be1b601b,  - Odstranjeno: provide pre-hospital emergency care of trauma
http://data.europa.eu/esco/skill/d80f7a28-1e75-4247-9104-de8e5f909f0a,  + Dodano: reputation management
http://data.europa.eu/esco/skill/417d5c34-3261-4e88-a860-d0ac725965bf,  + Dodano: collect real-time geolocation information
http://data.europa.eu/esco/skill/14d46944-61f1-451e-843c-318c2d7f8928,  - Odstranjeno: assess steps towards meeting requirements of artistic work
http://data.europa.eu/esco/skill/beb7712f-5a8a-4a4d-b75c-e3165a3da7cd,"  - Staro: facilitate the psychological development of the healthcare user
  + Novo: support patients to understand their conditions"
http://data.europa.eu/esco/skill/e4bf6574-d0d0-4314-a4e0-d54a549e41d8,"  - Staro: stay up-to-date with fashion trends in hair style
  + Novo: stay up-to-date with hair style trends"
http://data.europa.eu/esco/skill/d3db0350-dcfd-4a36-b5a8-f9e6cd1ef6f5,  - Odstranjeno: provide manufacturing documentation
http://data.europa.eu/esco/skill/7109d172-c370-47fe-ac81-8fe93550a9e3,  + Dodano: impact investing
http://data.europa.eu/esco/skill/807b974a-3901-49c4-87ef-86c3edaba222,"  - Staro: promote your writings
  + Novo: promote one's writings"
http://data.europa.eu/esco/skill/fb39389b-07d5-439f-948b-6c6e58c0384f,"  - Staro: goods transported from warehouse facilities
  + Novo: manage transport of goods from warehouse facilities"
http://data.europa.eu/esco/skill/b99c9b86-b16f-4592-8505-de3d9c99e25b,  + Dodano: digital arts
http://data.europa.eu/esco/skill/9c2dc96b-5d53-4d26-8d90-644d10c3ba1c,"  - Staro: create new landscape designs
  + Novo: create landscape designs"
http://data.europa.eu/esco/skill/5def6d00-daed-4d21-af9e-47938cf1877f,  + Dodano: sustainable building design
http://data.europa.eu/esco/skill/47d491a9-f7c0-4b13-a10f-983d3aa0113e,  + Dodano: safety engineering
http://data.europa.eu/esco/skill/d5c20065-1d1f-446b-8143-9d1e180c512b,  + Dodano: iconography
http://data.europa.eu/esco/skill/0c8e6a83-8350-47b9-9619-ae8c796086b0,  + Dodano: conduct training on monitoring and evaluation frameworks
http://data.europa.eu/esco/skill/f5a2523e-8b1f-4541-b9e8-cd27e2d9cd7b,"  - Staro: analyse your expertise
  + Novo: analyse your fight discipline expertise"
http://data.europa.eu/esco/skill/99c45fa5-093a-4fb9-b682-4ca46e552e33,"  - Staro: cost metrics
  + Novo: develop transportation cost metrics"
http://data.europa.eu/esco/skill/20012caa-b63c-4cb9-b2b8-01a1cfdfc1d1,  + Dodano: think quickly
http://data.europa.eu/esco/skill/a4eb31ce-5253-4553-a4c5-63dec81a9a50,  - Odstranjeno: perform child welfare investigations
http://data.europa.eu/esco/skill/632f898a-19d0-4483-a9b2-5294b0e5b234,  - Odstranjeno: ensure train stability after loading
http://data.europa.eu/esco/skill/248f2b8d-88e5-44a2-baa0-abf46b8311b9,"  - Staro: professional transition in an arts career
  + Novo: manage professional transition in an arts career"
http://data.europa.eu/esco/skill/0568517d-3d5f-470f-ac29-0b6509dd85b8,"  - Staro: perform upholstery restoration of classic cars
  + Novo: restore upholstery of classic cars"
http://data.europa.eu/esco/skill/dcc99418-d896-4b3b-8596-658093a17a8f,  + Dodano: manage chronic health conditions
http://data.europa.eu/esco/skill/c3f8aaaa-7010-4e51-8b19-2e2623309718,  - Odstranjeno: create working methodology
